Name,Price,Overall Rating,Total no of rating,Total no of reviews,5 star rating,4 star rating,3 star rating,2 star rating,1 star rating,Camera Rating,Battery Rating,Display Rating,Design Rating,Variant,Display,Camera,Offers
"vivo Y75 (Moonlight Shadow, 128 GB)","₹19,989",4.3,"(2,924)",218 Reviews,"1,890",516,192,101,225,4.1,3.9,4.2,4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ AMOLED Display,50MP + 8MP + 2MP | 44MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹688 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo T1 44W (Midnight Galaxy, 128 GB)","₹17,999",4.3,"(7,248)",559 Reviews,"4,723","1,359",465,199,502,3.9,4.2,4.1,4.0,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ AMOLED Display,50MP + 2MP + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Spotify Premium - 12M at ₹699,Sign-up for Flipkart Pay Later & get free Times Prime Benefits worth ₹10,000*"
"vivo Y22 (Metaverse Green, 64 GB)","₹14,499",4.3,"(1,604)",92 Reviews,"1,031",292,114,55,112,3.8,4.2,4.0,4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.64 cm (6.55 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹3491 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo Y16 (Drizzling Gold, 64 GB)","₹11,999",4.3,"(3,619)",205 Reviews,"2,400",575,254,131,259,3.9,4.2,4.1,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹4000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo Y16 (Gold, 64 GB)","₹12,790",4.3,"(3,619)",205 Reviews,"2,400",575,254,131,259,3.9,4.2,4.1,4.2,4 GB RAM | 64 GB ROM,16.54 cm (6.51 inch) Display,13MP Rear Camera,"Flat ₹100 Instant Cashback on Paytm Wallet. Min Order Value ₹1000. Valid once per Paytm account,5% Cashback on Flipkart Axis Bank Card,Sign-up for Flipkart Pay Later & get free Times Prime Benefits worth ₹10,000*"
"vivo V25 Pro 5G (Sailing Blue, 128 GB)","₹35,999",4.3,"(6,936)",896 Reviews,"4,532","1,376",374,179,475,4.3,4.2,4.5,4.5,8 GB RAM | 128 GB ROM,16.66 cm (6.56 inch) Full HD+ Display,64MP + 8MP + 2MP | 32MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹4000 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo T1 44W (Starry Sky, 128 GB)","₹17,999",4.3,"(7,248)",559 Reviews,"4,723","1,359",465,199,502,3.9,4.2,4.1,4.0,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ AMOLED Display,50MP + 2MP + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5991 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo T1 44W (Starry Sky, 128 GB)","₹14,499",4.5,"(1,10,937)","7,255 Reviews","77,103","20,287","6,311","2,430","4,806",4.1,4.3,4.3,4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ AMOLED Display,50MP + 2MP + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5491 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo Y22 (Starlit Blue, 128 GB)","₹14,499",4.3,"(1,604)",92 Reviews,"1,031",292,114,55,112,3.8,4.2,4.0,4.1,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.64 cm (6.55 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹4500 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo Y16 (Steller Black, 64 GB)","₹12,570",4.3,"(3,619)",205 Reviews,"2,400",575,254,131,259,3.9,4.2,4.1,4.2,4 GB RAM | 64 GB ROM,16.54 cm (6.51 inch) Display,13MP Rear Camera,"Flat ₹100 Instant Cashback on Paytm Wallet. Min Order Value ₹1000. Valid once per Paytm account,5% Cashback on Flipkart Axis Bank Card,Sign-up for Flipkart Pay Later & get free Times Prime Benefits worth ₹10,000*"
"vivo Y56 5G (Black Engine, 128 GB)","₹17,999",4.2,(125),4 Reviews,79,23,9,3,11,3.5,3.8,3.8,3.8,4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹250 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo Y22 (Metaverse Green, 128 GB)","₹14,499",4.3,"(1,604)",92 Reviews,"1,031",292,114,55,112,3.8,4.2,4.0,4.1,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.64 cm (6.55 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹4500 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo Y75 (Dancing waves, 128 GB)","₹19,990",4.3,"(2,924)",218 Reviews,"1,890",516,192,101,225,4.1,3.9,4.2,4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.36 cm (6.44 inch) Full HD+ AMOLED Display,50MP + 8MP + 2MP | 44MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹250 Off On ICICI Bank Debit Card Transactions,Get extra ₹6000 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo V25 5G (Surfing Blue, 128 GB)","₹25,499",4.3,"(7,950)",743 Reviews,"5,090","1,643",467,204,546,4.2,4.1,4.3,4.4,8 GB RAM | 128 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 2MP | 50MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹2465 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo Y16 (Steller Black, 64 GB)","₹10,999",4.2,"(2,763)",148 Reviews,"1,762",458,209,105,229,3.6,3.9,3.8,4.0,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹3000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo Y33s (Mirror Black, 128 GB)","₹15,698",4.3,"(13,053)","1,160 Reviews","8,267","2,730",909,363,784,4.0,4.1,4.1,4.0,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,"Get extra ₹2609 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699,Sign-up for Flipkart Pay Later & get free Times Prime Benefits worth ₹10,000*"
"vivo Y33s (Midday Dream, 128 GB)","₹19,999",4.3,"(13,053)","1,160 Reviews","8,267","2,730",909,363,784,4.0,4.1,4.1,4.0,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,"Spotify Premium - 12M at ₹699,Sign-up for Flipkart Pay Later & get free Times Prime Benefits worth ₹10,000*,Purchase now & get 1 surprise cashback coupon in Future"
"vivo Y22 (Metaverse Green, 128 GB)","₹15,499",4.3,"(1,505)",88 Reviews,934,310,118,39,104,4.0,4.3,4.3,4.4,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.64 cm (6.55 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹4491 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo V27 5G (Magic Blue, 128 GB)","₹32,999",4.4,"(18,965)","2,133 Reviews","12,710","3,763",951,383,"1,158",4.4,4.1,4.6,4.6,8 GB RAM | 128 GB ROM,17.22 cm (6.78 Inch) Full HD+ AMOLED Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card EMI Transactions,₹1750 Off On ICICI Bank Credit Card Non EMI Transactions,Get extra ₹4000 off (price inclusive of cashback/coupon)"
"vivo V27 5G (Noble Black, 128 GB)","₹32,999",4.4,"(18,965)","2,133 Reviews","12,710","3,763",951,383,"1,158",4.4,4.1,4.6,4.6,8 GB RAM | 128 GB ROM,17.22 cm (6.78 Inch) Full HD+ AMOLED Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card EMI Transactions,₹1750 Off On ICICI Bank Credit Card Non EMI Transactions,Get extra ₹4000 off (price inclusive of cashback/coupon)"
"vivo Y16 (Drizzling Gold, 128 GB)","₹12,700",4.3,"(3,619)",205 Reviews,"2,400",575,254,131,259,3.9,4.2,4.1,4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹1286 off (price inclusive of cashback/coupon),Sign-up for Flipkart Pay Later & get free Times Prime Benefits worth ₹10,000*"
"vivo Y02 (Cosmic Grey, 32 GB)","₹8,499",4.2,(713),34 Reviews,454,120,52,29,58,3.5,3.9,3.9,4.0,3 GB RAM | 32 GB ROM,16.54 cm (6.51 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹4500 off (price inclusive of cashback/coupon),Sign-up for Flipkart Pay Later & get free Times Prime Benefits worth ₹10,000*"
"vivo T2 5G (Nitro Blaze, 128 GB)","₹18,999",4.4,"(40,644)","2,507 Reviews","27,323","8,173","2,313",881,"1,954",4.1,4.1,4.3,4.3,6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card Non EMI Transactions,₹1500 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon)"
"vivo T2 5G (Velocity Wave, 128 GB)","₹18,999",4.4,"(40,644)","2,507 Reviews","27,323","8,173","2,313",881,"1,954",4.1,4.1,4.3,4.3,6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card Non EMI Transactions,₹1500 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon)"
"vivo T2 5G (Nitro Blaze, 128 GB)","₹20,999",4.4,"(7,766)",528 Reviews,"5,113","1,508",463,203,479,4.1,4.0,4.3,4.2,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card Non EMI Transactions,₹1500 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon)"
"vivo T2 5G (Velocity Wave, 128 GB)","₹20,999",4.4,"(7,766)",528 Reviews,"5,113","1,508",463,203,479,4.1,4.0,4.3,4.2,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card Non EMI Transactions,₹1500 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon)"
"vivo T2x 5G (Glimmer Black, 128 GB)","₹12,999",4.4,"(49,161)","2,566 Reviews","34,034","8,657","2,866","1,164","2,440",3.9,4.2,4.1,4.3,4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Aurora Gold, 128 GB)","₹12,999",4.4,"(49,161)","2,566 Reviews","34,034","8,657","2,866","1,164","2,440",3.9,4.2,4.1,4.3,4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Marine Blue, 128 GB)","₹12,999",4.4,"(49,161)","2,566 Reviews","34,034","8,657","2,866","1,164","2,440",3.9,4.2,4.1,4.3,4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Glimmer Black, 128 GB)","₹13,999",4.4,"(88,449)","4,967 Reviews","60,266","16,271","5,071","2,177","4,664",3.9,4.2,4.1,4.3,6 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Marine Blue, 128 GB)","₹13,999",4.4,"(88,449)","4,967 Reviews","60,266","16,271","5,071","2,177","4,664",3.9,4.2,4.1,4.3,6 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Marine Blue, 128 GB)","₹15,999",4.3,"(21,767)","1,258 Reviews","14,309","4,078","1,408",592,"1,380",3.9,4.1,4.2,4.3,8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo T2x 5G (Aurora Gold, 128 GB)","₹13,999",4.4,"(88,449)","4,967 Reviews","60,266","16,271","5,071","2,177","4,664",3.9,4.2,4.1,4.3,6 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Glimmer Black, 128 GB)","₹15,999",4.3,"(21,767)","1,258 Reviews","14,309","4,078","1,408",592,"1,380",3.9,4.1,4.2,4.3,8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo Y16 (Steller Black, 64 GB)","₹11,999",4.3,"(3,619)",205 Reviews,"2,400",575,254,131,259,3.9,4.2,4.1,4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹4000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo Y56 5G (Orange Shimmer, 128 GB)","₹19,999",4.2,"(1,588)",96 Reviews,981,309,110,50,138,3.9,4.1,4.2,4.1,8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹250 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo Y16 (Steller Black, 128 GB)","₹12,999",4.3,"(3,619)",205 Reviews,"2,400",575,254,131,259,3.9,4.2,4.1,4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹4000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Aurora Gold, 128 GB)","₹15,999",4.3,"(21,767)","1,258 Reviews","14,309","4,078","1,408",592,"1,380",3.9,4.1,4.2,4.3,8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo Y16 (Drizzling Gold, 64 GB)","₹10,499",4.2,"(2,763)",148 Reviews,"1,762",458,209,105,229,3.6,3.9,3.8,4.0,3 GB RAM | 64 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹3500 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo Y56 5G (Black Engine, 128 GB)","₹19,999",4.2,"(1,588)",96 Reviews,981,309,110,50,138,3.9,4.1,4.2,4.1,8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹250 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo Y33s (Mirror Black, 128 GB)","₹15,698",4.3,"(13,053)","1,160 Reviews","8,267","2,730",909,363,784,4.0,4.1,4.1,4.0,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP + 2MP | 16MP Front Camera,"Get extra ₹2609 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699,Sign-up for Flipkart Pay Later & get free Times Prime Benefits worth ₹10,000*"
"vivo Y02 (Cosmic Grey, 32 GB)","₹8,499",4.2,(713),34 Reviews,454,120,52,29,58,3.5,3.9,3.9,4.0,3 GB RAM | 32 GB ROM,16.54 cm (6.51 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹4500 off (price inclusive of cashback/coupon),Sign-up for Flipkart Pay Later & get free Times Prime Benefits worth ₹10,000*"
"vivo V27 5G (Magic Blue, 128 GB)","₹32,999",4.4,"(18,965)","2,133 Reviews","12,710","3,763",951,383,"1,158",4.4,4.1,4.6,4.6,8 GB RAM | 128 GB ROM,17.22 cm (6.78 Inch) Full HD+ AMOLED Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card EMI Transactions,₹1750 Off On ICICI Bank Credit Card Non EMI Transactions,Get extra ₹4000 off (price inclusive of cashback/coupon)"
"vivo T2 5G (Nitro Blaze, 128 GB)","₹20,999",4.4,"(7,766)",528 Reviews,"5,113","1,508",463,203,479,4.1,4.0,4.3,4.2,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card Non EMI Transactions,₹1500 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon)"
"vivo T2 5G (Velocity Wave, 128 GB)","₹20,999",4.4,"(7,766)",528 Reviews,"5,113","1,508",463,203,479,4.1,4.0,4.3,4.2,8 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card Non EMI Transactions,₹1500 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon)"
"vivo T2 5G (Nitro Blaze, 128 GB)","₹18,999",4.4,"(40,644)","2,507 Reviews","27,323","8,173","2,313",881,"1,954",4.1,4.1,4.3,4.3,6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card Non EMI Transactions,₹1500 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon)"
"vivo T2 5G (Velocity Wave, 128 GB)","₹18,999",4.4,"(40,644)","2,507 Reviews","27,323","8,173","2,313",881,"1,954",4.1,4.1,4.3,4.3,6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card Non EMI Transactions,₹1500 Off On ICICI Bank Debit Card Transactions,Get extra ₹5000 off (price inclusive of cashback/coupon)"
"vivo Y16 (Drizzling Gold, 128 GB)","₹12,700",4.3,"(3,619)",205 Reviews,"2,400",575,254,131,259,3.9,4.2,4.1,4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹1286 off (price inclusive of cashback/coupon),Sign-up for Flipkart Pay Later & get free Times Prime Benefits worth ₹10,000*"
"vivo V27 5G (Noble Black, 128 GB)","₹32,999",4.4,"(18,965)","2,133 Reviews","12,710","3,763",951,383,"1,158",4.4,4.1,4.6,4.6,8 GB RAM | 128 GB ROM,17.22 cm (6.78 Inch) Full HD+ AMOLED Display,50MP (OIS) + 8MP + 2MP | 50MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,₹1250 Off On ICICI Bank Credit Card EMI Transactions,₹1750 Off On ICICI Bank Credit Card Non EMI Transactions,Get extra ₹4000 off (price inclusive of cashback/coupon)"
"vivo T2x 5G (Aurora Gold, 128 GB)","₹12,999",4.4,"(49,161)","2,566 Reviews","34,034","8,657","2,866","1,164","2,440",3.9,4.2,4.1,4.3,4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Glimmer Black, 128 GB)","₹12,999",4.4,"(49,161)","2,566 Reviews","34,034","8,657","2,866","1,164","2,440",3.9,4.2,4.1,4.3,4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Marine Blue, 128 GB)","₹12,999",4.4,"(49,161)","2,566 Reviews","34,034","8,657","2,866","1,164","2,440",3.9,4.2,4.1,4.3,4 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Marine Blue, 128 GB)","₹13,999",4.4,"(88,449)","4,967 Reviews","60,266","16,271","5,071","2,177","4,664",3.9,4.2,4.1,4.3,6 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
"vivo T2x 5G (Glimmer Black, 128 GB)","₹15,999",4.3,"(21,767)","1,258 Reviews","14,309","4,078","1,408",592,"1,380",3.9,4.1,4.2,4.3,8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo T2x 5G (Marine Blue, 128 GB)","₹15,999",4.3,"(21,767)","1,258 Reviews","14,309","4,078","1,408",592,"1,380",3.9,4.1,4.2,4.3,8 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 12M at ₹699"
"vivo T2x 5G (Aurora Gold, 128 GB)","₹13,999",4.4,"(88,449)","4,967 Reviews","60,266","16,271","5,071","2,177","4,664",3.9,4.2,4.1,4.3,6 GB RAM | 128 GB ROM,16.71 cm (6.58 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,"5% Cashback on Flipkart Axis Bank Card,Get extra ₹5000 off (price inclusive of cashback/coupon),Spotify Premium - 3M at ₹119"
